Feature,Information_Gain
teknologi,0.0023089041444643767
tel,0.0003373864365266773
telaah,0.00022932202116135838
telan,0.00043914015144671083
telapak,0.00033627865634686376
telat,5.628739078659094e-05
telekomunikasi,0.0001882094419438352
telepon,0.00022932202116135838
teleportasi,0.00022932202116135838
televisi,0.00043914015144671083
telinga,0.00045873618032261356
teliti,4.756645139548021e-05
telkom,0.00037648743362983083
telkomsel,0.0001882094419438352
telor,0.00043914015144671083
telpon,0.0001882094419438352
telusur,0.00033627865634686376
tema,0.0008977614949346163
teman,0.001919720850320239
tembaga,0.0004657002566855093
tembok,0.00022932202116135838
tembus,0.0003775088852304466
tempa,0.00043914015144671083
tempe,0.00045873618032261356
tempel,0.0001882094419438352
temperatur,0.00043914015144671083
tempuh,0.0003771567066125545
tempur,0.0001882094419438352
tempurung,0.00022932202116135838
temu,0.0005371795310649304
tenaga,0.0007783931511783808
tenang,0.0005960305576214451
tenanga,0.0001882094419438352
tendang,0.00022932202116135838
tender,0.00022932202116135838
tenga,0.00043914015144671083
tenggara,4.756645139548021e-05
tenggelam,0.0006987675290040791
tentangga,0.0001882094419438352
teori,0.0008383414022569251
tepok,0.0001882094419438352
terampil,0.0001882094419438352
terang,0.0006877862847682057
terap,3.101989734073489e-06
terapin,0.0001882094419438352
terartur,0.0001882094419438352
terbang,0.001711379680169848
terbit,0.0005230998135931691
terdistrupsi,0.00043914015144671083
terdpt,0.00043914015144671083
terelisiasi,0.0001882094419438352
tergantng,0.00022932202116135838
tergetus,0.0001882094419438352
terhadapa,0.00043914015144671083
terhaliri,0.00022932202116135838
teriak,0.00018934575790797168
terima,0.0022582387574056023
terimakasih,0.0025902606104886874
terintergritas,0.0001882094419438352
terjal,8.534794684404365e-05
terjang,8.534794684404365e-05
terjun,0.00039656789996727
terkaik,0.00043914015144671083
terminal,0.00022932202116135838
termodinamika,0.00022932202116135838
terna,0.00022932202116135838
ternak,0.00033627865634686376
ternasuk,0.0001882094419438352
terobos,4.82841793296039e-05
teror,0.0001882094419438352
terpa,0.00043914015144671083
tersier,0.00022932202116135838
tertawa,0.0006882425571326616
tes,8.534794684404365e-05
tesandung,0.0001882094419438352
tesla,0.0018167401507578904
tetangga,6.29374191660672e-05
tetes,0.0001882094419438352
thumb,0.0001882094419438352
thumbnailnya,0.0001882094419438352
tiada,8.534794684404365e-05
tiang,0.00045873618032261356
tibubeneng,0.0001882094419438352
tidak,0.0005153597621663755
tidur,0.0004856075932306637
tikai,0.00043914015144671083
tikam,0.00022932202116135838
tikar,8.534794684404365e-05
tiket,0.00022932202116135838
tikung,0.00022932202116135838
tikus,0.00037648743362983083
timah,0.0001882094419438352
timbang,3.074833947349417e-05
timbul,0.00023672842039358503
times,0.0007573237389400535
timingnya,0.00022932202116135838
timur,0.00012454064954815812
tindak,0.00018934575790797168
tinggal,0.0006684047610713223
tingkah,0.00022932202116135838
tiongkok,0.000669725405155227
tip,0.000257594220198045
tipe,0.00023955822917652234
tipis,0.00033627865634686376
tips,0.0001882094419438352
tipu,0.00045873618032261356
tirod,0.00022932202116135838
tirta,0.0001882094419438352
tiru,0.0006368764168225992
tisik,0.00022932202116135838
titah,0.00022932202116135838
titik,0.0018449148957731367
toba,0.00022932202116135838
token,0.001147532282844191
toko,0.00043914015144671083
tokoh,0.0004174740515685022
tokyo,0.0006882425571326616
tolak,0.0004145289435643286
tolol,0.00043914015144671083
tombak,0.0001882094419438352
tombol,0.00037648743362983126
tonase,0.00022932202116135838
tonjol,0.0001882094419438352
tons,0.00022932202116135838
tonton,0.00020875687717100515
tony,0.0007532492762904377
top,0.0009417332324515738
topang,0.00022932202116135838
topeng,0.0001882094419438352
topik,0.00033627865634686376
torsi,0.0006684047610713223
torsinnya,0.00022932202116135838
total,0.0008150907068451931
touchscreen,0.00043914015144671083
tough,0.0001882094419438352
touring,0.0002951660771293961
toxic,0.00022932202116135838
tpa,0.00043914015144671083
track,0.0001882094419438352
tracker,0.0001882094419438352
trade,0.00022932202116135838
tradisional,0.00037648743362983126
traga,0.0001882094419438352
tragedi,0.0001882094419438352
tragis,0.00043914015144671083
trail,0.0001882094419438352
traktor,0.0008785820794104753
tram,0.0001882094419438352
trans,0.0006056946179564815
transfer,0.0002550904861696962
transformasi,0.0015642610250851201
transisi,0.001668611539110998
transit,8.534794684404365e-05
transjakarta,0.00022932202116135838
transjkt,0.00022932202116135838
transmisi,0.00032093012800917236
transport,0.0004687385777228199
transportasi,0.0016129152235566488
trap,0.00043914015144671083
travel,0.0001882094419438352
traveler,0.0001882094419438352
travo,0.0001882094419438352
tren,0.002422085290318805
trial,0.0001882094419438352
trik,6.688823393222231e-05
triliun,0.000232283034367091
trobosan,0.0001882094419438352
tron,0.00043914015144671083
tronton,0.0001882094419438352
tropis,0.0004402764674107922
trotoar,0.00022932202116135838
truk,0.0018057045238101216
trust,0.0001882094419438352
tsm,0.0001882094419438352
tua,0.0014496408273841671
tual,0.00043914015144671083
tuan,0.0001882094419438352
tuban,0.00022932202116135838
tube,8.534794684404365e-05
tunuggu,0.0001882094419438352
untung,0.0001882094419438352
valid,0.0001882094419438352
valley,0.0001882094419438352
valuable,0.0001882094419438352
valuasi,0.0001882094419438352
value,0.0006283136334544149
van,0.0001882094419438352
varian,0.0005927317838798399
variasi,0.0001882094419438352
variatif,0.0001882094419438352
vedeiveh,0.00022932202116135838
vehicle,0.002447917980290063
vena,0.0001882094419438352
vendor,0.0001882094419438352
venture,0.0001882094419438352
venturer,0.00043914015144671083
verbeek,0.00043914015144671083
versi,0.000781158273420182
vertikal,0.0001882094419438352
veteran,0.00022932202116135838
via,0.001173008470707774
viar,8.534794684404365e-05
vibra,0.0001882094419438352
vip,0.0001882094419438352
viral,0.00022932202116135838
virtual,0.00022932202116135838
virus,0.0001882094419438352
visi,0.0006915600103794676
vision,0.0001882094419438352
visioner,0.00029655588899712895
viva,0.00037648743362983126
vlog,0.00043914015144671083
vloger,0.00022932202116135838
vlogger,0.00043914015144671083
volt,0.00037648743362983083
voltase,0.00033627865634686376
voltswagen,0.00043914015144671083
volume,0.0006882425571326633
vonis,0.00022932202116135838
voucher,0.00037648743362983126
wacana,0.0003775088852304466
wadah,0.0006882425571326616
wajar,4.64212633725365e-05
wajib,0.00045525556778641283
wakil,0.0002581903006165145
waktu,0.00022932202116135838
walaupum,0.00022932202116135838
wali,0.00037648743362983126
walikota,8.534794684404365e-05
waras,0.0006882425571326616
warga,0.0011851385889857674
warganet,0.00018934575790797168
warkop,0.0001882094419438352
warming,4.937501204346252e-05
warna,0.0001882094419438352
warning,0.0001882094419438352
warrior,0.00018934575790797168
warung,0.00014820959043265703
wasalam,0.0001882094419438352
waspada,0.0005063930294371777
waste,8.534794684404365e-05
waterproof,0.0001882094419438352
watt,0.0005905876023931601
wawas,8.942034680486303e-05
word,0.00022932202116135838
workstation,0.00022932202116135838
wort,0.0001882094419438352
worth,0.0007762968592312477
would,0.00022932202116135838
wowok,0.00022932202116135838
wujud,0.0023576229438662466
wuling,0.0005178814867008834
wuosh,0.0001882094419438352
zalim,0.00043914015144671083
zaman,0.0016770747296396696
zat,0.00022932202116135838
